age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36,admin.,divorced,high.school,0,1,0,cellular,862,1,999,0,nonexistent,93.2,-42.0,,5195.8,1
29,housemaid,single,high.school,0,0,0,cellular,786,1,999,0,nonexistent,93.2,-42.0,,5195.8,1
49,technician,married,professional.course,0,1,0,cellular,298,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
31,blue-collar,married,high.school,0,0,0,cellular,436,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
56,self-employed,married,university.degree,0,1,0,cellular,108,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
30,blue-collar,single,university.degree,0,1,0,cellular,225,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,technician,married,university.degree,0,1,0,cellular,86,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,blue-collar,married,basic.6y,0,1,0,cellular,723,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
29,housemaid,single,high.school,0,1,0,cellular,993,1,999,0,nonexistent,93.2,-42.0,,5195.8,1
47,services,married,high.school,0,1,0,cellular,311,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
33,admin.,married,university.degree,0,0,0,cellular,122,1,999,1,failure,93.2,-42.0,,5195.8,0
34,admin.,married,university.degree,0,0,0,cellular,85,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
46,blue-collar,married,basic.9y,0,1,1,cellular,814,1,999,0,nonexistent,93.2,-42.0,,5195.8,1
30,technician,married,university.degree,0,1,0,cellular,154,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
54,housemaid,married,basic.9y,0,1,1,cellular,133,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
29,management,married,basic.9y,0,1,0,cellular,103,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
59,housemaid,single,professional.course,0,0,0,cellular,69,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
33,admin.,single,high.school,0,0,0,cellular,578,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,blue-collar,married,basic.4y,0,0,1,cellular,217,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,self-employed,divorced,university.degree,0,1,0,cellular,177,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
49,management,married,high.school,0,1,0,cellular,182,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
34,entrepreneur,married,professional.course,0,1,0,cellular,203,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
33,technician,single,high.school,0,1,0,cellular,375,1,999,1,failure,93.2,-42.0,,5195.8,0
38,blue-collar,married,basic.4y,0,1,0,cellular,157,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
35,admin.,married,university.degree,0,0,0,cellular,630,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,technician,married,university.degree,0,0,0,cellular,223,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,blue-collar,single,high.school,0,0,0,cellular,361,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,admin.,single,university.degree,0,0,0,telephone,125,3,999,0,nonexistent,93.2,-42.0,,5195.8,0
38,services,married,high.school,0,0,0,cellular,426,2,999,1,failure,93.2,-42.0,,5195.8,0
29,admin.,married,university.degree,0,1,0,cellular,117,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
35,admin.,married,university.degree,0,1,0,cellular,185,2,999,1,failure,93.2,-42.0,,5195.8,0
49,management,married,high.school,0,0,0,cellular,582,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
43,services,divorced,high.school,0,0,0,cellular,466,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
33,admin.,single,high.school,0,1,0,cellular,222,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
43,management,married,university.degree,0,1,1,cellular,1084,1,999,1,failure,93.2,-42.0,,5195.8,1
32,services,married,high.school,0,0,0,cellular,44,4,999,0,nonexistent,93.2,-42.0,,5195.8,0
40,services,married,basic.9y,0,0,0,cellular,76,6,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,student,married,university.degree,0,0,0,cellular,154,3,999,1,failure,93.2,-42.0,,5195.8,0
53,management,married,basic.4y,0,0,0,cellular,164,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
34,admin.,married,basic.6y,0,1,1,cellular,102,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
34,management,single,university.degree,0,1,0,telephone,111,2,999,1,failure,93.2,-42.0,,5195.8,0
47,unemployed,married,professional.course,0,0,0,cellular,98,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,management,married,university.degree,0,0,0,cellular,226,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
48,admin.,married,university.degree,0,1,0,cellular,256,3,999,0,nonexistent,93.2,-42.0,,5195.8,0
33,services,single,high.school,0,1,0,cellular,210,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
38,unemployed,married,university.degree,0,1,0,cellular,233,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
47,unemployed,married,professional.course,0,1,0,cellular,211,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,blue-collar,married,basic.6y,0,0,0,cellular,130,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
47,unemployed,married,professional.course,0,1,0,cellular,248,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
34,admin.,single,university.degree,0,1,0,cellular,52,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
34,admin.,single,university.degree,0,1,0,cellular,249,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
33,blue-collar,married,basic.4y,0,0,0,cellular,419,5,999,0,nonexistent,93.2,-42.0,,5195.8,0
30,blue-collar,single,basic.9y,0,0,1,telephone,117,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
47,blue-collar,married,basic.4y,0,0,0,cellular,202,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
50,blue-collar,married,basic.6y,0,1,0,cellular,206,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
35,management,single,university.degree,0,0,0,cellular,201,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
37,unemployed,married,professional.course,0,0,0,cellular,144,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
45,services,divorced,basic.9y,0,0,0,cellular,137,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
44,services,single,high.school,0,0,0,cellular,75,2,999,1,failure,93.2,-42.0,,5195.8,0
53,blue-collar,single,basic.4y,0,0,0,cellular,140,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
43,services,divorced,high.school,0,0,0,cellular,1015,1,999,0,nonexistent,93.2,-42.0,,5195.8,1
30,entrepreneur,single,university.degree,0,1,0,cellular,489,3,999,0,nonexistent,93.2,-42.0,,5195.8,1
31,technician,married,professional.course,0,0,0,cellular,212,3,999,0,nonexistent,93.2,-42.0,,5195.8,0
29,blue-collar,married,basic.4y,0,0,0,cellular,219,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
38,management,married,university.degree,0,1,0,cellular,122,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,management,married,university.degree,0,1,0,cellular,20,1,999,1,failure,93.2,-42.0,,5195.8,0
36,management,married,university.degree,0,0,0,cellular,75,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,management,married,university.degree,0,1,0,cellular,94,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
41,blue-collar,married,basic.6y,0,1,0,cellular,264,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
40,technician,married,high.school,0,1,0,cellular,118,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
54,technician,married,professional.course,0,1,1,cellular,46,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
40,admin.,single,high.school,0,0,0,cellular,59,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
35,admin.,married,university.degree,0,1,0,cellular,94,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,services,married,high.school,0,0,0,cellular,79,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
31,admin.,single,high.school,0,1,0,cellular,79,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
31,admin.,single,high.school,0,1,0,cellular,66,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
33,services,married,high.school,0,1,0,cellular,694,2,999,0,nonexistent,93.2,-42.0,,5195.8,1
45,management,married,basic.9y,0,1,0,cellular,363,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
31,admin.,single,high.school,0,1,0,cellular,242,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
28,self-employed,married,university.degree,0,1,0,telephone,20,1,999,1,failure,93.2,-42.0,,5195.8,0
58,management,divorced,high.school,0,1,0,cellular,308,1,999,1,failure,93.2,-42.0,,5195.8,0
37,admin.,married,university.degree,0,0,0,telephone,274,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
30,services,married,professional.course,0,0,0,cellular,84,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
40,admin.,single,high.school,0,0,0,cellular,631,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
33,services,single,high.school,0,0,0,cellular,244,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,services,married,university.degree,0,1,0,cellular,86,3,999,0,nonexistent,93.2,-42.0,,5195.8,0
55,admin.,married,university.degree,0,0,0,cellular,123,2,999,1,failure,93.2,-42.0,,5195.8,0
29,management,married,basic.9y,0,1,0,cellular,117,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
40,admin.,married,basic.9y,0,1,0,cellular,186,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,technician,married,high.school,0,1,0,cellular,352,4,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,management,single,professional.course,0,1,0,cellular,39,4,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,blue-collar,married,basic.9y,0,1,1,cellular,325,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
51,self-employed,divorced,university.degree,0,1,0,cellular,670,1,999,0,nonexistent,93.2,-42.0,,5195.8,1
42,entrepreneur,single,university.degree,0,1,0,cellular,145,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,entrepreneur,married,high.school,0,1,0,cellular,100,1,999,1,failure,93.2,-42.0,,5195.8,0
42,admin.,single,university.degree,0,0,0,cellular,72,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
34,technician,married,high.school,0,1,0,telephone,53,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,entrepreneur,married,high.school,0,1,0,cellular,190,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
33,technician,married,university.degree,0,0,0,cellular,200,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
35,admin.,married,basic.9y,0,1,1,cellular,47,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
38,entrepreneur,married,professional.course,0,1,0,cellular,388,3,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,management,married,university.degree,0,0,0,cellular,498,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
34,services,single,high.school,0,1,0,cellular,149,2,999,1,failure,93.2,-42.0,,5195.8,0
37,management,single,university.degree,0,1,0,cellular,171,1,999,1,failure,93.2,-42.0,,5195.8,0
34,technician,married,high.school,0,0,1,cellular,561,1,999,0,nonexistent,93.2,-42.0,,5195.8,1
37,blue-collar,married,basic.9y,0,1,0,cellular,357,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
39,admin.,married,high.school,0,0,0,cellular,138,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,admin.,single,university.degree,0,1,1,cellular,118,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,admin.,single,university.degree,0,0,0,cellular,149,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
43,admin.,single,high.school,0,0,0,cellular,1011,1,999,1,failure,93.2,-42.0,,5195.8,1
29,services,single,high.school,0,1,0,cellular,402,1,999,1,failure,93.2,-42.0,,5195.8,0
36,admin.,single,university.degree,0,0,0,cellular,154,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
56,retired,single,university.degree,0,1,0,cellular,68,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
46,blue-collar,married,basic.9y,0,0,0,telephone,66,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
38,blue-collar,married,professional.course,0,1,1,cellular,87,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
35,blue-collar,married,high.school,0,1,0,cellular,661,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,entrepreneur,single,university.degree,0,1,0,cellular,95,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
35,services,married,university.degree,0,0,0,cellular,270,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,entrepreneur,single,university.degree,0,1,0,cellular,142,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,services,married,high.school,0,1,0,cellular,74,1,5,1,success,93.2,-42.0,,5195.8,0
44,admin.,single,university.degree,0,0,0,cellular,60,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
47,technician,married,university.degree,0,0,0,cellular,258,1,999,1,failure,93.2,-42.0,,5195.8,0
32,services,married,high.school,0,0,1,cellular,222,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
44,admin.,single,university.degree,0,1,0,cellular,132,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
34,self-employed,married,professional.course,0,1,0,cellular,103,3,999,1,failure,93.2,-42.0,,5195.8,0
46,management,divorced,high.school,0,1,1,cellular,122,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
51,admin.,married,university.degree,0,1,0,cellular,93,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
31,technician,single,university.degree,0,1,0,cellular,133,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,blue-collar,married,high.school,0,1,0,cellular,40,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
34,management,single,high.school,0,0,0,cellular,292,3,999,0,nonexistent,93.2,-42.0,,5195.8,0
35,admin.,married,university.degree,0,1,0,cellular,654,2,999,0,nonexistent,93.2,-42.0,,5195.8,1
41,admin.,married,university.degree,0,1,0,cellular,58,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
30,blue-collar,married,basic.9y,0,1,0,cellular,63,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
31,management,single,university.degree,0,1,0,cellular,424,2,999,0,nonexistent,93.2,-42.0,,5195.8,1
54,technician,married,basic.9y,0,0,0,cellular,198,3,999,0,nonexistent,93.2,-42.0,,5195.8,0
55,admin.,married,university.degree,0,1,1,cellular,63,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
35,blue-collar,single,professional.course,0,1,1,cellular,51,1,999,1,failure,93.2,-42.0,,5195.8,0
36,entrepreneur,single,university.degree,0,1,0,cellular,911,1,999,0,nonexistent,93.2,-42.0,,5195.8,1
41,admin.,married,university.degree,0,0,0,cellular,392,1,999,1,failure,93.2,-42.0,,5195.8,0
38,admin.,married,basic.9y,0,1,1,cellular,122,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,entrepreneur,single,university.degree,0,1,0,cellular,998,1,999,0,nonexistent,93.2,-42.0,,5195.8,1
32,technician,married,university.degree,0,1,0,cellular,405,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
38,blue-collar,divorced,high.school,0,1,1,cellular,291,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
53,blue-collar,married,basic.9y,0,0,0,cellular,137,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
45,admin.,married,high.school,0,1,0,cellular,90,1,999,1,failure,93.2,-42.0,,5195.8,0
39,self-employed,married,basic.9y,0,0,0,cellular,46,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
29,management,single,university.degree,0,0,0,cellular,802,1,999,0,nonexistent,93.2,-42.0,,5195.8,1
40,blue-collar,married,basic.6y,0,1,0,cellular,1057,1,999,0,nonexistent,93.2,-42.0,,5195.8,1
36,admin.,married,university.degree,0,0,0,cellular,64,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
51,entrepreneur,married,university.degree,0,0,0,cellular,87,2,999,1,failure,93.2,-42.0,,5195.8,0
31,management,married,university.degree,0,1,0,cellular,196,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,blue-collar,married,basic.9y,0,0,0,cellular,161,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
34,management,married,university.degree,0,1,0,cellular,96,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
56,retired,married,basic.9y,0,0,0,cellular,75,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
35,housemaid,divorced,basic.9y,0,0,0,cellular,60,1,999,1,failure,93.2,-42.0,,5195.8,0
35,housemaid,divorced,basic.9y,0,1,0,cellular,69,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
33,unemployed,married,basic.9y,0,1,0,telephone,41,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
40,management,married,professional.course,0,1,0,cellular,162,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
58,retired,married,basic.9y,0,1,0,cellular,341,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
30,blue-collar,married,professional.course,0,0,0,cellular,332,1,999,1,failure,93.2,-42.0,,5195.8,0
34,self-employed,married,university.degree,0,0,0,cellular,126,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
49,management,divorced,university.degree,0,0,1,cellular,187,5,999,1,failure,93.2,-42.0,,5195.8,0
40,technician,single,university.degree,0,0,0,cellular,281,3,999,0,nonexistent,93.2,-42.0,,5195.8,0
44,services,married,high.school,0,0,0,cellular,37,1,999,1,failure,93.2,-42.0,,5195.8,0
32,student,single,university.degree,0,0,0,cellular,138,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
48,blue-collar,single,basic.9y,0,0,0,cellular,141,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,student,single,university.degree,0,1,0,cellular,135,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
31,entrepreneur,married,university.degree,0,1,0,cellular,274,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
47,management,married,basic.9y,0,0,0,cellular,169,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
53,blue-collar,married,basic.9y,0,1,0,cellular,205,2,999,1,failure,93.2,-42.0,,5195.8,0
30,admin.,divorced,high.school,0,0,0,cellular,113,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
30,admin.,divorced,high.school,0,1,0,cellular,114,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
32,entrepreneur,married,high.school,0,1,0,telephone,60,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
29,blue-collar,single,basic.9y,0,0,0,cellular,161,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
29,blue-collar,single,basic.9y,0,1,0,cellular,128,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,technician,married,high.school,0,0,0,cellular,187,1,999,1,failure,93.2,-42.0,,5195.8,0
52,self-employed,married,university.degree,0,0,0,cellular,134,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
44,self-employed,married,university.degree,0,1,0,cellular,87,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
51,entrepreneur,divorced,university.degree,0,1,0,cellular,133,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,admin.,single,university.degree,0,1,0,cellular,152,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
29,services,married,high.school,0,0,0,cellular,133,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
44,technician,married,professional.course,0,0,0,cellular,68,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
52,management,married,university.degree,0,1,0,cellular,50,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
36,admin.,single,university.degree,0,1,0,cellular,565,1,999,1,failure,93.2,-42.0,,5195.8,0
35,self-employed,married,university.degree,0,1,0,cellular,405,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
39,technician,single,professional.course,0,1,0,cellular,134,4,999,0,nonexistent,93.2,-42.0,,5195.8,0
46,blue-collar,married,basic.4y,0,1,0,cellular,416,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
31,technician,married,basic.9y,0,1,0,cellular,17,5,999,1,failure,93.2,-42.0,,5195.8,0
48,technician,married,professional.course,0,0,0,cellular,201,3,999,1,failure,93.2,-42.0,,5195.8,0
34,technician,married,professional.course,0,1,0,cellular,374,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
58,management,married,university.degree,0,1,0,cellular,581,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
48,admin.,single,high.school,0,1,0,cellular,105,1,999,1,failure,93.2,-42.0,,5195.8,0
55,technician,married,basic.9y,0,0,0,cellular,1548,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
54,management,divorced,university.degree,0,1,0,cellular,150,1,999,1,failure,93.2,-42.0,,5195.8,0
52,admin.,married,high.school,0,1,0,cellular,210,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
42,entrepreneur,single,university.degree,0,0,0,cellular,131,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
43,admin.,single,university.degree,0,0,0,cellular,97,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
30,admin.,divorced,high.school,0,1,0,cellular,124,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
30,admin.,single,university.degree,0,1,0,cellular,742,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
42,management,married,university.degree,0,1,0,cellular,151,2,999,0,nonexistent,93.2,-42.0,,5195.8,0
31,entrepreneur,married,high.school,0,1,0,cellular,360,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
31,blue-collar,married,basic.9y,0,0,0,cellular,96,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
31,blue-collar,married,basic.9y,0,1,1,cellular,117,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
38,entrepreneur,divorced,basic.9y,0,1,1,cellular,70,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
30,admin.,married,university.degree,0,1,1,cellular,89,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
33,services,married,high.school,0,1,1,cellular,69,1,999,1,failure,93.2,-42.0,,5195.8,0
35,self-employed,single,university.degree,0,1,0,cellular,414,3,999,0,nonexistent,93.2,-42.0,,5195.8,0
33,admin.,married,high.school,0,1,0,cellular,323,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
47,management,married,university.degree,0,1,0,cellular,168,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
38,technician,married,professional.course,0,1,0,cellular,111,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
38,technician,married,professional.course,0,1,0,cellular,227,1,999,0,nonexistent,93.2,-42.0,,5195.8,0
30,management,married,university.degree,0,0,0,cellular,72,5,999,0,nonexistent,93.2,-42.0,,5195.8,0
